Template;Variant;SCM Shop;Rarity;Excluded;Screen Name;Stance;LoA;Equipment Type;Item Set;Item Type;Req. Stat;ModMin;ModMax
ss_g_c_gl_1h_avg;c_fin;v_f_ss;;;Gladius;Fighter;;weapon;;ss;str;1;5
ss_g_c_gl_1h_fun;;v_f_ss;;;Tarnished Gladius;Fighter;;weapon;;ss;;;
ss_g_c_gl_1h_low;;v_f_ss;;;Crusted Gladius;Fighter;;weapon;;ss;;;
ss_g_c_sd_1h_avg;base;v_f_ss;;;Short Sword;Fighter;;weapon;;ss;str;0;0
ss_g_c_sd_1h_avg;c_fin;v_f_ss;;;Short Sword;Fighter;;weapon;;ss;str;1;8
ss_g_c_sd_1h_avg;c_mag;v_f_ss;;;Short Sword;Fighter;;weapon;;ss;str;26;36
ss_g_c_sd_1h_avg;c_str;v_f_ss;;;Short Sword;Fighter;;weapon;;ss;str;13;25
ss_g_c_sd_1h_avg;o_avg;v_f_ss;;;Short Sword;Fighter;;weapon;;ss;str;4;12
ss_g_c_sd_1h_avg;o_fin;v_f_ss;;;Short Sword;Fighter;;weapon;;ss;str;9;19
ss_g_c_st_1h_avg;base;v_f_ss;;;Short Steel;Fighter;;weapon;;ss;str;0;0
ss_g_c_st_1h_avg;c_fin;v_f_ss;;;Short Steel;Fighter;;weapon;;ss;str;1;6
ss_g_c_st_1h_avg;o_avg;v_f_ss;;;Short Steel;Fighter;;weapon;;ss;str;4;10
ss_g_c_st_1h_avg;o_fin;v_f_ss;;;Short Steel;Fighter;;weapon;;ss;str;8;17
ss_g_c_st_1h_fun;;v_f_ss;;;Pitted Short Steel;Fighter;;weapon;;ss;str;;
ss_ra_g_c_gl_1h_fin;base;v_f_ss;rare;;Pain Gladius;Fighter;;weapon;;ss;str;3;14
ss_ra_g_c_st_1h_fin;base;v_f_ss;rare;;Short Impaler;Fighter;;weapon;;ss;str;1;7
ss_ra_g_c_st_1h_fin;o_avg;v_f_ss;rare;;Short Impaler;Fighter;;weapon;;ss;str;4;11
ss_ra_g_c_st_1h_fin;o_fin;v_f_ss;rare;;Short Impaler;Fighter;;weapon;;ss;str;9;18
ss_ra_g_o_sd_1h_avg;base;v_f_ss;rare;;Masher;Fighter;;weapon;;ss;str;0;0
ss_ra_g_o_sd_1h_avg;c_fin;v_f_ss;rare;;Masher;Fighter;;weapon;;ss;str;13;18
ss_ra_g_o_sd_1h_avg;c_mag;v_f_ss;rare;;Masher;Fighter;;weapon;;ss;str;72;80
ss_ra_g_o_sd_1h_avg;o_fin;v_f_ss;rare;;Masher;Fighter;;weapon;;ss;str;24;32
ss_un_gl_rusk;;v_f_ss;unique;excluded;Crude Gladius;Fighter;;weapon;;ss;;;
test_rock_krug;;v_excluded;;excluded;Rock;Ranger;;weapon;;;;;
spellbook_dsx_set_illicor;;loa_any_sets_sp;;;Illicor's Spellbook;Mage;LoA;spellbook;illicor;;int;;
spellbook_dsx_set_inventor;;loa_any_sets_sp;;;Solov's Spellbook;Mage;LoA;spellbook;patents;;int;;
spellbook_dsx_set_demlock;;loa_any_sets_sp;;;Demlock's Spellbook;Mage;LoA;spellbook;demlock;;int;;
book_glb_magic_dsx_set_chadek;;loa_any_sets_mp;;;Chadek's Spellbook;Mage;LoA;spellbook;chadek;;;;
spellbook_dsx_set_adela;;loa_any_sets_mp;;;Adela's Spellbook;Mage;LoA;spellbook;adela;;int;;
spellbook_dsx_set_cicatrix;;loa_any_sets_mp;;;Spellbook of Cicatrix;Mage;LoA;spellbook;cicatrix;;int;;
spellbook_dsx_set_xulphae;;loa_any_sets_mp;;;Xulphae's Spellbook;Mage;LoA;spellbook;xulphae;;int;;
spellbook_dsx_set_kmethekt;;loa_any_sets_mp;;;Kmethekt's Spellbook;Mage;LoA;spellbook;kmethekts;;int;;
book_glb_magic_umberteen;;loa_excluded;;excluded;Umberteen's Book of Trickery;Mage;LoA;spellbook;;;int;;
book_glb_magic_01;;v_m_spellbook;;;Spell Book;Mage;;spellbook;;;;;
book_glb_magic_04;base;v_m_spellbook;;;Spell Book;Mage;;spellbook;;;;1;1
book_glb_magic_05;base;v_m_spellbook;;;Spell Book;Mage;;spellbook;;;int;1;2
book_glb_magic_06;base;v_m_spellbook;;;Spell Book;Mage;;spellbook;;;int;1;3
book_glb_magic_07;base;v_m_spellbook;;;Spell Book;Mage;;spellbook;;;int;1;4
book_glb_magic_08;base;v_m_spellbook;;;Spell Book;Mage;;spellbook;;;int;1;5
book_glb_magic_10;base;v_m_spellbook;;;Spell Book;Mage;;spellbook;;;int;1;7
book_glb_magic_11;base;v_m_spellbook;;;Spell Book;Mage;;spellbook;;;int;1;8
book_glb_magic_12;base;v_m_spellbook;;;Spell Book;Mage;;spellbook;;;int;1;9
book_glb_magic_13;base;v_m_spellbook;;;Spell Book;Mage;;spellbook;;;int;1;10
book_glb_magic_Tas;;v_m_spellbook;;excluded;Spell Book;Mage;;spellbook;;;;;
book_glb_magic_14;base;v_m_spellbook;;;Spell Book;Mage;;spellbook;;;int;1;11
book_glb_magic_15;base;v_m_spellbook;;;Spell Book;Mage;;spellbook;;;int;1;12
book_glb_magic_16;base;v_m_spellbook;;;Spell Book;Mage;;spellbook;;;int;1;13
book_glb_magic_17;base;v_m_spellbook;;;Spell Book;Mage;;spellbook;;;int;1;14
book_glb_magic_18;base;v_m_spellbook;;;Spell Book;Mage;;spellbook;;;int;1;15
book_glb_magic_19;base;v_m_spellbook;;;Spell Book;Mage;;spellbook;;;int;1;16
book_glb_magic_20;base;v_m_spellbook;;;Spell Book;Mage;;spellbook;;;int;1;17
book_glb_magic_21;base;v_m_spellbook;;;Spell Book;Mage;;spellbook;;;int;1;18
book_glb_magic_22;base;v_m_spellbook;;;Spell Book;Mage;;spellbook;;;int;1;19
book_glb_magic_23;base;v_m_spellbook;;;Spell Book;Mage;;spellbook;;;int;1;20
book_glb_magic_24;base;v_m_spellbook;;;Spell Book;Mage;;spellbook;;;int;1;21
book_glb_magic_25;base;v_m_spellbook;;;Spell Book;Mage;;spellbook;;;int;1;22
book_glb_magic_26;base;v_m_spellbook;;;Spell Book;Mage;;spellbook;;;int;1;23
book_glb_magic_27;base;v_m_spellbook;;;Spell Book;Mage;;spellbook;;;int;1;24
amulet_dsx_set_illicor;;loa_any_sets_sp;;;Illicor's Amulet;Mage;LoA;amulet;illicor;;int;;
amulet_dsx_set_demlock;;loa_any_sets_sp;;;Demlock's Amulet;Mage;LoA;amulet;demlock;;int;;
amulet_dsx_set_clockwork;;loa_any_sets_sp;;;Clockwork Amulet;Ranger;LoA;amulet;clockwork;;dex;;
amulet_dsx_set_guiseppi;;loa_any_sets_mp;;;Guiseppi's Amulet;;LoA;amulet;guiseppi;;;;
amulet_dsx_set_adela;;loa_any_sets_mp;;;Adela's Amulet;Mage;LoA;amulet;adela;;int;;
amulet_dsx_set_kmethekt;;loa_any_sets_mp;;;Kmethekt's Amulet;Mage;LoA;amulet;kmethekts;;int;;
amulet_lhaoc;;loa_excluded;;excluded;The Stone of Lhaoc;;LoA;amulet;;;;;
amulet_ilorn;;loa_excluded;;excluded;Ilorn's Amulet;;LoA;amulet;;;;;
amulet_common;b_c_avg;v_any_jewelry;;;Amulet;;;amulet;;;;11;12
amulet_common;b_c_fin;v_any_jewelry;;;Amulet;;;amulet;;;;12;13
amulet_common;b_c_mag;v_any_jewelry;;;Amulet;;;amulet;;;;13;14
amulet_common;b_d_avg;v_any_jewelry;;;Amulet;;;amulet;;;;1;3
amulet_common;b_d_fin;v_any_jewelry;;;Amulet;;;amulet;;;;3;4
amulet_common;b_d_mag;v_any_jewelry;;;Amulet;;;amulet;;;;4;5
amulet_common;b_o_avg;v_any_jewelry;;;Amulet;;;amulet;;;;40;50
amulet_common;b_o_fin;v_any_jewelry;;;Amulet;;;amulet;;;;50;60
amulet_common;g_c_avg;v_any_jewelry;;;Amulet;;;amulet;;;;18;20
amulet_common;g_c_fin;v_any_jewelry;;;Amulet;;;amulet;;;;20;30
amulet_common;g_c_mag;v_any_jewelry;;;Amulet;;;amulet;;;;30;40
amulet_common;g_d_avg;v_any_jewelry;;;Amulet;;;amulet;;;;8;9
amulet_common;g_d_fin;v_any_jewelry;;;Amulet;;;amulet;;;;9;10
amulet_common;g_d_mag;v_any_jewelry;;;Amulet;;;amulet;;;;10;11
amulet_common;g_o_avg;v_any_jewelry;;;Amulet;;;amulet;;;;100;120
amulet_common;g_o_mag;v_any_jewelry;;;Amulet;;;amulet;;;;150;500
amulet_common;s_c_avg;v_any_jewelry;;;Amulet;;;amulet;;;;14;15
amulet_common;s_c_fin;v_any_jewelry;;;Amulet;;;amulet;;;;15;16
amulet_common;s_c_mag;v_any_jewelry;;;Amulet;;;amulet;;;;16;18
amulet_common;s_d_avg;v_any_jewelry;;;Amulet;;;amulet;;;;5;6
amulet_common;s_d_fin;v_any_jewelry;;;Amulet;;;amulet;;;;6;7
amulet_common;s_d_mag;v_any_jewelry;;;Amulet;;;amulet;;;;7;8
amulet_common;s_o_avg;v_any_jewelry;;;Amulet;;;amulet;;;;70;80
amulet_common;s_o_fin;v_any_jewelry;;;Amulet;;;amulet;;;;80;90
amulet_common;s_o_mag;v_any_jewelry;;;Amulet;;;amulet;;;;90;100
amulet_horseshoe;;v_excluded;;excluded;Goldsniffer's Amulet;;;amulet;;;;;
amulet_keeper;;v_excluded;;excluded;Elder Wood Amulet;;;amulet;;;;;
amulet_ra_common;b_d_fin;v_any_jewelry;;;Amulet;;;amulet;;;;1;17
amulet_ra_common;b_c_fin;v_any_jewelry;;;Amulet;;;amulet;;;;59;79
amulet_ra_common;b_o_fin;v_any_jewelry;;;Amulet;;;amulet;;;;125;149
amulet_ra_common;s_d_fin;v_any_jewelry;;;Amulet;;;amulet;;;;18;37
amulet_ra_common;s_c_fin;v_any_jewelry;;;Amulet;;;amulet;;;;80;100
amulet_ra_common;s_o_fin;v_any_jewelry;;;Amulet;;;amulet;;;;150;500
amulet_ra_common;g_d_fin;v_any_jewelry;;;Amulet;;;amulet;;;;38;58
amulet_ra_common;g_c_fin;v_any_jewelry;;;Amulet;;;amulet;;;;101;124
ring_dsx_set_illicor;;loa_any_sets_sp;;;Illicor's Ring;Mage;LoA;ring;illicor;;int;;
ring_dsx_set_demlock;;loa_any_sets_sp;;;Demlock's Ring;Mage;LoA;ring;demlock;;int;;
ring_dsx_set_guiseppi;;loa_any_sets_mp;;;Guiseppi's Ring;;LoA;ring;guiseppi;;;;
ring_dsx_set_adela;;loa_any_sets_mp;;;Adela's Ring;Mage;LoA;ring;adela;;int;;
ring_dsx_set_cicatrix;;loa_any_sets_mp;;;Ring of Cicatrix;Mage;LoA;ring;cicatrix;;int;;
ring_dsx_set_xulphae;;loa_any_sets_mp;;;Xulphae's Ring;Mage;LoA;ring;xulphae;;int;;
ring_dsx_set_hassat;;loa_any_sets_mp;;;Ancient Hassat Ring;;LoA;ring;hassat;;multi;;
ring_common;b_c_avg;v_any_jewelry;;;Ring;;;ring;;;;10;11
ring_common;b_c_fin;v_any_jewelry;;;Ring;;;ring;;;;11;12
ring_common;b_c_mag;v_any_jewelry;;;Ring;;;ring;;;;12;13
ring_common;b_d_avg;v_any_jewelry;;;Ring;;;ring;;;;1;2
ring_common;b_d_fin;v_any_jewelry;;;Ring;;;ring;;;;2;3
ring_common;b_d_mag;v_any_jewelry;;;Ring;;;ring;;;;3;4
ring_common;b_o_avg;v_any_jewelry;;;Ring;;;ring;;;;40;50
ring_common;b_o_fin;v_any_jewelry;;;Ring;;;ring;;;;50;60
ring_common;b_o_mag;v_any_jewelry;;;Ring;;;ring;;;;60;70
ring_common;g_c_avg;v_any_jewelry;;;Ring;;;ring;;;;18;20
ring_common;g_c_fin;v_any_jewelry;;;Ring;;;ring;;;;20;30
ring_common;g_c_mag;v_any_jewelry;;;Ring;;;ring;;;;30;40
ring_common;g_d_avg;v_any_jewelry;;;Ring;;;ring;;;;7;8
ring_common;g_d_fin;v_any_jewelry;;;Ring;;;ring;;;;8;9
ring_common;g_d_mag;v_any_jewelry;;;Ring;;;ring;;;;9;10
ring_common;g_o_avg;v_any_jewelry;;;Ring;;;ring;;;;100;120
ring_common;g_o_fin;v_any_jewelry;;;Ring;;;ring;;;;120;150
ring_common;g_o_mag;v_any_jewelry;;;Ring;;;ring;;;;150;500
ring_common;s_c_avg;v_any_jewelry;;;Ring;;;ring;;;;13;14
ring_common;s_c_fin;v_any_jewelry;;;Ring;;;ring;;;;14;15
ring_common;s_c_mag;v_any_jewelry;;;Ring;;;ring;;;;15;18
ring_common;s_d_avg;v_any_jewelry;;;Ring;;;ring;;;;4;5
ring_common;s_d_fin;v_any_jewelry;;;Ring;;;ring;;;;5;6
ring_common;s_d_mag;v_any_jewelry;;;Ring;;;ring;;;;6;7
ring_common;s_o_avg;v_any_jewelry;;;Ring;;;ring;;;;70;80
ring_common;s_o_fin;v_any_jewelry;;;Ring;;;ring;;;;80;90
ring_common;s_o_mag;v_any_jewelry;;;Ring;;;ring;;;;90;100
ring_lloyd;;v_any_jewelry;;excluded;Lloyd's Ring;;;ring;;;;;
ring_utraean;;v_excluded;;excluded;Signet Ring of the Utraean Protectors;;;ring;;;;;
ring_ra_common;b_d_fin;v_any_jewelry;;;Ring;;;ring;;;;1;22
ring_ra_common;b_c_fin;v_any_jewelry;;;Ring;;;ring;;;;62;80
ring_ra_common;b_o_fin;v_any_jewelry;;;Ring;;;ring;;;;114;130
ring_ra_common;s_d_fin;v_any_jewelry;;;Ring;;;ring;;;;23;42
ring_ra_common;s_c_fin;v_any_jewelry;;;Ring;;;ring;;;;81;97
ring_ra_common;s_o_fin;v_any_jewelry;;;Ring;;;ring;;;;131;149
ring_ra_common;g_d_fin;v_any_jewelry;;;Ring;;;ring;;;;43;61
ring_ra_common;g_c_fin;v_any_jewelry;;;Ring;;;ring;;;;98;114
ring_ra_common;g_o_fin;v_any_jewelry;;;Ring;;;ring;;;;150;500
